,date,datetime,temp,feelslike,humidity,dew,precip,precipprob,snow,snowdepth,preciptype,windgust,windspeed,winddir,pressure,visibility,cloudcover,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,moonphase
4721,2017-12-05,16:00:00,45.6,42.6,19.3,6.0,0.0,0.0,0.0,0.0,,,5.8,11.0,1022.3,9.9,19.3,,,,,Clear,clear-day,0.57
4722,2017-12-06,16:00:00,32.2,22.5,29.9,4.1,0.0,0.0,0.0,0.0,,30.0,13.4,8.0,1030.9,9.9,53.1,,,,,Partially cloudy,partly-cloudy-day,0.61
4723,2017-12-07,16:00:00,33.0,29.2,43.6,13.2,0.0,0.0,0.0,0.0,,,4.0,228.0,1028.9,9.4,87.0,,,,,Partially cloudy,partly-cloudy-day,0.64
4724,2017-12-08,16:00:00,53.2,53.2,14.6,6.0,0.0,0.0,0.0,0.0,,18.3,15.0,309.0,1021.8,9.9,85.1,,,,,Partially cloudy,partly-cloudy-day,0.68
4725,2017-12-09,16:00:00,54.2,54.2,12.0,2.6,0.0,0.0,0.0,0.0,,,7.9,359.0,1026.2,9.9,19.3,,,,,Clear,clear-day,0.71
4726,2017-12-10,16:00:00,57.2,57.2,7.8,-4.2,0.0,0.0,0.0,0.0,,,1.1,356.0,1026.1,9.9,19.3,,,,,Clear,clear-day,0.75
4727,2017-12-11,16:00:00,51.9,51.9,15.6,6.6,0.0,0.0,0.0,0.0,,,6.6,81.0,1028.5,9.9,35.2,,,,,Partially cloudy,partly-cloudy-day,0.78
4728,2017-12-12,16:00:00,62.1,62.1,16.2,15.6,0.0,0.0,0.0,0.0,,,7.9,327.0,1020.2,9.9,19.3,,,,,Clear,clear-day,0.81
4729,2017-12-13,16:00:00,48.1,45.1,21.4,10.4,0.0,0.0,0.0,0.0,,,6.5,88.0,1015.7,9.9,71.4,,,,,Partially cloudy,partly-cloudy-day,0.85
4730,2017-12-14,16:00:00,31.8,25.3,70.3,23.2,0.0,0.0,0.0,0.0,,,6.9,128.0,1026.5,9.9,42.7,,,,,Partially cloudy,partly-cloudy-day,0.88
4731,2017-12-15,16:00:00,57.5,57.5,15.5,10.9,0.0,0.0,0.0,0.0,,,3.2,237.0,1011.8,9.9,19.3,,,,,Clear,clear-day,0.92
4732,2017-12-16,16:00:00,42.3,40.3,31.9,14.4,0.0,0.0,0.0,0.0,,,3.6,25.0,1008.3,9.9,45.1,,,,,Partially cloudy,partly-cloudy-day,0.95
4733,2017-12-17,16:00:00,37.4,37.4,58.7,24.3,0.0,0.0,0.0,0.0,,,2.3,24.0,1013.3,9.9,44.5,,,,,Partially cloudy,partly-cloudy-day,0.0
4734,2017-12-18,16:00:00,52.9,52.9,28.3,21.0,0.0,0.0,0.0,0.0,,,1.8,13.0,1013.4,9.9,40.4,,,,,Partially cloudy,partly-cloudy-day,0.02
4735,2017-12-19,16:00:00,48.9,47.4,31.1,19.6,0.0,0.0,0.0,0.0,,,4.2,338.0,1014.5,9.9,19.3,,,,,Clear,clear-day,0.05
4736,2017-12-20,16:00:00,60.9,60.9,14.4,12.0,0.0,0.0,0.0,0.0,,,6.6,334.0,998.8,9.9,19.3,,,,,Clear,clear-day,0.08
4737,2017-12-21,16:00:00,18.1,10.2,80.5,13.1,0.0,0.0,0.0,0.0,,,5.4,35.0,1019.3,9.5,100.0,,,,,Overcast,cloudy,0.12
4738,2017-12-22,16:00:00,36.8,30.6,47.8,18.8,0.0,0.0,0.0,0.0,,,8.0,341.0,1017.8,9.9,19.3,,,,,Clear,clear-day,0.15
4739,2017-12-23,16:00:00,34.4,28.2,59.5,21.8,0.0,0.0,0.0,0.0,,,7.3,51.0,1010.8,9.9,59.0,,,,,Partially cloudy,partly-cloudy-day,0.19
4740,2017-12-24,16:00:00,25.7,16.2,60.5,13.9,0.0,0.0,0.0,0.0,,,9.6,110.0,1024.4,9.9,40.4,,,,,Partially cloudy,partly-cloudy-day,0.22
4741,2017-12-25,16:00:00,21.2,21.2,62.7,10.4,0.0,0.0,0.0,0.0,,,1.1,24.0,1020.3,9.9,37.9,,,,,Partially cloudy,partly-cloudy-day,0.25
4742,2017-12-26,16:00:00,12.3,4.2,83.9,8.3,0.0,0.0,0.0,0.0,,,4.7,38.0,1028.4,8.0,97.7,,,,,Overcast,cloudy,0.25
4743,2017-12-27,16:00:00,51.4,51.4,19.1,10.6,0.0,0.0,0.0,0.0,,48.3,14.6,291.0,1018.7,9.9,31.3,,,,,Partially cloudy,partly-cloudy-day,0.32
4744,2017-12-28,16:00:00,35.6,30.6,61.7,23.8,0.0,0.0,0.0,0.0,,,5.9,360.0,1022.1,9.9,17.9,,,,,Clear,clear-day,0.35
4745,2017-12-29,16:00:00,58.5,58.5,14.5,10.2,0.0,0.0,0.0,0.0,,,7.6,21.0,1014.9,9.9,35.0,,,,,Partially cloudy,partly-cloudy-day,0.39
4746,2017-12-30,16:00:00,34.9,28.8,44.3,15.3,0.0,0.0,0.0,0.0,,,7.3,280.0,1009.8,9.9,20.4,,,,,Partially cloudy,partly-cloudy-day,0.42
4747,2017-12-31,16:00:00,16.4,11.4,76.2,10.2,0.0,0.0,0.0,0.0,,,3.1,16.0,1028.9,9.2,60.1,0.0,0.0,0.0,,Partially cloudy,partly-cloudy-day,0.46
4748,2018-01-01,16:00:00,31.5,25.6,52.2,16.0,0.0,0.0,0.0,0.0,,,6.1,29.0,1023.3,9.9,48.5,263.0,0.9,3.0,,Partially cloudy,partly-cloudy-day,0.5
4749,2018-01-02,16:00:00,41.5,38.0,18.1,1.2,0.0,0.0,0.0,0.0,,,5.3,87.0,1026.9,9.9,15.0,255.0,0.9,3.0,,Clear,clear-day,0.52
4750,2018-01-03,16:00:00,48.7,46.7,17.0,5.7,0.0,0.0,0.0,0.0,,,5.0,87.0,1020.0,9.9,48.5,252.0,0.9,3.0,,Partially cloudy,partly-cloudy-day,0.56
4751,2018-01-04,16:00:00,48.8,46.5,20.8,10.3,0.0,0.0,0.0,0.0,,,5.6,95.0,1021.3,9.9,15.0,311.0,1.1,3.0,,Clear,clear-day,0.59
4752,2018-01-05,16:00:00,52.2,52.2,26.6,18.8,0.0,0.0,0.0,0.0,,,3.0,13.0,1019.3,9.9,48.5,151.0,0.5,2.0,,Partially cloudy,partly-cloudy-day,0.62
4753,2018-01-06,16:00:00,54.1,54.1,27.6,21.4,0.0,0.0,0.0,0.0,,,6.3,20.0,1011.0,9.9,82.8,138.0,0.5,1.0,,Partially cloudy,partly-cloudy-day,0.66
4754,2018-01-07,16:00:00,49.8,47.8,34.3,22.7,0.0,0.0,0.0,0.0,,,5.2,78.0,1016.2,9.9,15.0,327.0,1.2,3.0,,Clear,clear-day,0.69
4755,2018-01-08,16:00:00,52.0,52.0,34.7,24.9,0.0,0.0,0.0,0.0,,,0.0,0.0,1013.3,9.9,48.5,325.0,1.2,3.0,,Partially cloudy,partly-cloudy-day,0.75
4756,2018-01-09,16:00:00,63.8,63.8,25.6,27.9,0.0,0.0,0.0,0.0,,,8.3,332.0,1003.8,9.9,15.0,344.0,1.2,3.0,,Clear,clear-day,0.76
4757,2018-01-10,16:00:00,49.3,44.3,48.5,30.6,0.0,0.0,0.0,0.0,,23.0,12.8,333.0,995.3,9.9,100.0,12.0,0.0,0.0,,Overcast,cloudy,0.79
4758,2018-01-11,16:00:00,39.9,30.8,28.3,9.6,0.0,0.0,0.0,0.0,,34.4,18.1,308.0,1020.2,9.9,15.0,322.0,1.2,3.0,,Clear,clear-day,0.82
4759,2018-01-12,16:00:00,41.5,36.8,51.5,25.0,0.0,0.0,0.0,0.0,,29.8,7.3,36.0,1023.8,9.9,88.2,147.0,0.5,1.0,,Partially cloudy,partly-cloudy-day,0.86
4760,2018-01-13,17:00:00,42.4,39.2,36.1,17.4,0.0,0.0,0.0,0.0,,,5.1,10.0,1024.8,9.9,55.1,19.0,0.1,0.0,,Partially cloudy,partly-cloudy-night,0.89
4761,2018-01-14,17:00:00,44.3,39.4,41.1,22.1,0.0,0.0,0.0,0.0,,,9.0,3.0,1023.0,9.9,62.6,40.0,0.1,0.0,,Partially cloudy,partly-cloudy-night,0.92
4762,2018-01-15,17:00:00,15.7,10.4,70.1,7.7,0.0,0.0,0.0,0.0,,,3.3,79.0,1037.2,9.9,92.3,10.0,0.0,0.0,,Overcast,cloudy,0.96
4763,2018-01-16,17:00:00,29.2,23.7,37.8,6.6,0.0,0.0,0.0,0.0,,,5.0,78.0,1032.2,9.9,19.3,44.0,0.2,0.0,,Clear,clear-day,0.0
4764,2018-01-17,17:00:00,44.3,41.1,23.0,8.7,0.0,0.0,0.0,0.0,,,5.5,143.0,1027.0,9.9,0.0,70.0,0.3,1.0,,Clear,clear-day,0.02
4765,2018-01-18,17:00:00,55.5,55.5,17.7,12.2,0.0,0.0,0.0,0.0,,,2.6,44.0,1014.5,9.9,62.6,39.0,0.1,0.0,,Partially cloudy,partly-cloudy-day,0.06
4766,2018-01-19,17:00:00,60.0,60.0,20.5,19.3,0.0,0.0,0.0,0.0,,27.7,9.0,354.0,1004.6,9.9,62.6,79.0,0.3,1.0,,Partially cloudy,partly-cloudy-day,0.09
4767,2018-01-20,17:00:00,38.1,32.3,62.7,26.5,0.0,0.0,0.0,0.0,,,8.1,43.0,1007.3,9.9,89.0,37.0,0.1,0.0,,Partially cloudy,partly-cloudy-day,0.13
4768,2018-01-21,17:00:00,23.5,10.8,89.7,20.9,0.0,0.0,0.0,0.0,,32.3,14.9,351.0,1016.4,4.7,100.0,6.0,0.0,0.0,,Overcast,cloudy,0.16
4769,2018-01-22,17:00:00,37.2,31.1,23.4,3.1,0.0,0.0,0.0,0.0,,,8.0,328.0,1019.9,9.9,19.3,91.0,0.3,1.0,,Clear,clear-day,0.2
4770,2018-01-23,17:00:00,31.0,23.7,52.0,15.4,0.0,0.0,0.0,0.0,,,7.8,99.0,1027.0,9.9,19.3,66.0,0.2,1.0,,Clear,clear-day,0.23
4771,2018-01-24,17:00:00,46.2,44.2,31.1,17.2,0.0,0.0,0.0,0.0,,,4.3,106.0,1021.0,9.9,62.6,93.0,0.3,1.0,,Partially cloudy,partly-cloudy-day,0.25
4772,2018-01-25,17:00:00,48.3,42.8,24.0,13.1,0.0,0.0,0.0,0.0,,35.3,13.9,3.0,1004.1,9.9,62.6,101.0,0.4,1.0,,Partially cloudy,partly-cloudy-day,0.3
4773,2018-01-26,17:00:00,32.7,22.3,27.1,2.4,0.0,0.0,0.0,0.0,,28.3,15.4,296.0,1022.5,9.9,19.3,80.0,0.3,1.0,,Clear,clear-day,0.34
4774,2018-01-27,17:00:00,39.2,35.3,25.8,7.0,0.0,0.0,0.0,0.0,,,5.3,4.0,1025.3,9.9,62.6,94.0,0.3,1.0,,Partially cloudy,partly-cloudy-day,0.37
4775,2018-01-28,17:00:00,38.0,31.8,65.3,27.3,0.0,0.0,0.0,0.0,,,8.6,84.0,1031.6,9.9,62.6,94.0,0.3,1.0,,Partially cloudy,partly-cloudy-day,0.4
4776,2018-01-29,17:00:00,53.8,53.8,20.3,13.9,0.0,0.0,0.0,0.0,,23.1,10.8,345.0,1024.8,9.9,62.6,130.0,0.5,1.0,,Partially cloudy,partly-cloudy-day,0.44
4777,2018-01-30,17:00:00,59.0,59.0,14.8,11.0,0.0,0.0,0.0,0.0,,,6.7,234.0,1008.6,9.9,57.2,95.0,0.3,1.0,,Partially cloudy,partly-cloudy-day,0.47
4778,2018-01-31,17:00:00,39.2,35.7,61.1,26.9,0.0,0.0,0.0,0.0,,,4.9,47.0,1012.0,9.9,75.0,50.0,0.2,1.0,,Partially cloudy,partly-cloudy-day,0.5
4779,2018-02-01,17:00:00,30.3,26.4,73.5,22.8,0.0,0.0,0.0,0.0,,,3.7,8.0,1026.2,9.9,92.3,10.0,0.0,0.0,,Overcast,cloudy,0.54
4780,2018-02-02,17:00:00,44.7,41.8,58.5,31.0,0.0,0.0,0.0,0.0,,,5.3,33.0,1016.9,9.9,77.4,101.0,0.4,1.0,,Partially cloudy,partly-cloudy-day,0.57
4781,2018-02-03,17:00:00,51.3,51.3,28.8,20.0,0.0,0.0,0.0,0.0,,29.9,15.3,306.0,1008.3,9.9,88.7,64.0,0.2,1.0,,Partially cloudy,partly-cloudy-day,0.61
4782,2018-02-04,17:00:00,26.8,26.8,80.3,21.6,0.0,0.0,0.0,0.0,,,1.0,18.0,1016.4,9.9,62.6,103.0,0.4,1.0,,Partially cloudy,partly-cloudy-day,0.64
4783,2018-02-05,17:00:00,33.5,27.3,67.2,23.8,0.0,0.0,0.0,0.0,,,6.9,63.0,1014.7,9.9,64.8,24.0,0.1,0.0,,Partially cloudy,partly-cloudy-day,0.67
4784,2018-02-06,17:00:00,43.2,38.9,31.2,14.7,0.0,0.0,0.0,0.0,,20.8,7.2,7.0,1017.6,9.9,35.2,152.0,0.5,2.0,,Partially cloudy,partly-cloudy-day,0.7
4785,2018-02-07,17:00:00,49.1,43.1,29.4,18.5,0.0,0.0,0.0,0.0,,31.3,16.6,326.0,1022.8,9.9,35.2,50.0,0.2,1.0,,Partially cloudy,partly-cloudy-day,0.75
4786,2018-02-08,17:00:00,55.1,55.1,23.1,18.0,0.0,0.0,0.0,0.0,,,5.2,334.0,1014.7,9.9,85.2,63.0,0.2,1.0,,Partially cloudy,partly-cloudy-day,0.77
4787,2018-02-09,17:00:00,21.4,8.7,99.6,21.3,0.0,0.0,0.0,0.0,,,13.4,36.0,1016.5,0.6,100.0,8.0,0.0,0.0,,Overcast,fog,0.8
4788,2018-02-10,17:00:00,13.2,13.2,88.1,10.4,0.0,0.0,0.0,0.0,,,2.2,360.0,1018.3,5.4,98.4,11.0,0.0,0.0,,Overcast,cloudy,0.83
4789,2018-02-11,17:00:00,34.4,25.7,53.1,19.1,0.0,0.0,0.0,0.0,,,12.3,204.0,1015.5,9.9,62.6,117.0,0.4,1.0,,Partially cloudy,partly-cloudy-day,0.87
4790,2018-02-12,17:00:00,18.2,11.3,87.6,15.1,0.0,0.0,0.0,0.0,,,4.6,12.0,1020.6,9.5,96.4,13.0,0.0,0.0,,Overcast,cloudy,0.9
4791,2018-02-13,17:00:00,51.4,51.4,33.6,23.7,0.0,0.0,0.0,0.0,,27.7,8.9,127.0,1018.1,9.9,19.3,153.0,0.6,2.0,,Clear,clear-day,0.93
4792,2018-02-14,17:00:00,55.5,55.5,20.1,15.2,0.0,0.0,0.0,0.0,,24.7,17.6,225.0,1006.6,9.9,62.6,84.0,0.3,1.0,,Partially cloudy,partly-cloudy-day,0.96
4793,2018-02-15,17:00:00,36.9,29.8,60.1,24.3,0.0,0.0,0.0,0.0,,26.4,9.9,45.0,1016.5,5.4,66.7,43.0,0.2,0.0,,Partially cloudy,partly-cloudy-day,0.0
4794,2018-02-16,17:00:00,39.5,33.3,51.5,23.1,0.0,0.0,0.0,0.0,,20.8,9.3,141.0,1013.6,9.9,62.6,179.0,0.6,2.0,,Partially cloudy,partly-cloudy-day,0.03
4795,2018-02-17,17:00:00,51.2,51.2,21.4,13.0,0.0,0.0,0.0,0.0,,,12.8,217.0,1011.9,9.9,19.3,183.0,0.7,2.0,,Clear,clear-day,0.07
4796,2018-02-18,17:00:00,61.3,61.3,12.1,8.3,0.0,0.0,0.0,0.0,,25.1,16.8,242.0,992.3,9.9,35.2,216.0,0.8,2.0,,Partially cloudy,partly-cloudy-day,0.1
4797,2018-02-19,17:00:00,11.5,0.1,85.7,8.1,0.004,100.0,0.0,0.0,['snow'],,7.8,53.0,1007.2,2.7,100.0,21.0,0.1,0.0,,"Snow, Overcast",snow,0.14
4798,2018-02-20,17:00:00,8.9,-1.8,69.1,0.8,0.0,0.0,0.0,0.0,,,6.4,24.0,1020.0,9.9,47.6,,,,,Partially cloudy,partly-cloudy-day,0.17
4799,2018-02-21,17:00:00,14.9,4.6,70.3,6.9,0.0,0.0,0.0,0.0,,,7.3,344.0,1022.7,8.7,38.2,216.2,0.8,2.0,,Partially cloudy,partly-cloudy-day,0.21
4800,2018-02-22,17:00:00,22.8,15.3,81.0,17.9,0.007,100.0,0.0,0.0,['snow'],,6.0,1.0,1019.7,4.2,95.6,10.0,0.0,0.0,,"Snow, Overcast",snow,0.24
4801,2018-02-23,17:00:00,25.4,15.1,86.7,22.0,0.0,0.0,0.0,0.0,,,10.8,334.0,1017.6,3.4,100.0,23.0,0.1,0.0,,Overcast,cloudy,0.25
4802,2018-02-24,17:00:00,32.8,25.7,28.3,3.4,0.0,0.0,0.0,0.0,,,8.2,27.0,1009.7,9.9,19.3,177.0,0.6,2.0,,Clear,clear-day,0.31
4803,2018-02-25,17:00:00,36.9,30.0,24.5,3.9,0.0,0.0,0.0,0.0,,16.1,9.7,296.0,1015.3,9.9,19.3,139.0,0.5,1.0,,Clear,clear-day,0.35
4804,2018-02-26,17:00:00,51.2,51.2,16.8,7.6,0.0,0.0,0.0,0.0,,,5.3,343.0,1008.7,9.9,19.3,174.0,0.6,2.0,,Clear,clear-day,0.39
4805,2018-02-27,17:00:00,50.5,50.5,18.9,9.7,0.0,0.0,0.0,0.0,,,7.3,42.0,1007.5,9.9,19.3,96.0,0.3,1.0,,Clear,clear-day,0.42
4806,2018-02-28,17:00:00,41.2,34.3,43.2,20.5,0.0,0.0,0.0,0.0,,25.1,12.3,70.0,1013.7,9.9,92.7,36.0,0.1,0.0,,Overcast,cloudy,0.46
4807,2018-03-01,17:00:00,49.6,43.6,25.9,16.0,0.0,0.0,0.0,0.0,,33.5,17.2,214.0,1013.2,9.9,77.4,94.0,0.3,1.0,,Partially cloudy,partly-cloudy-day,0.5
4808,2018-03-02,17:00:00,63.9,63.9,10.9,8.1,0.0,0.0,0.0,0.0,,26.4,16.6,239.0,1006.6,9.9,19.3,213.0,0.8,2.0,,Clear,clear-day,0.52
4809,2018-03-03,17:00:00,65.5,65.5,9.5,6.3,0.0,0.0,0.0,0.0,,31.6,10.3,263.0,1003.5,9.9,19.3,228.0,0.8,2.0,,Clear,clear-day,0.56
4810,2018-03-04,17:00:00,52.5,52.5,19.7,12.2,0.0,0.0,0.0,0.0,,37.3,20.0,259.0,998.1,9.9,77.4,84.0,0.3,1.0,,Partially cloudy,partly-cloudy-day,0.59
4811,2018-03-05,17:00:00,35.8,23.8,18.0,-3.6,0.0,0.0,0.0,0.0,,36.4,25.1,285.0,1018.8,9.9,19.3,42.0,0.2,0.0,,Clear,clear-day,0.62
4812,2018-03-06,17:00:00,43.7,38.9,17.3,2.0,0.0,0.0,0.0,0.0,,,8.4,79.0,1023.6,9.9,19.3,227.0,0.8,2.0,,Clear,clear-day,0.65
4813,2018-03-07,18:00:00,42.6,39.8,19.9,4.2,0.0,0.0,0.0,0.0,,,4.7,92.0,1022.3,9.9,38.6,24.0,0.1,0.0,,Partially cloudy,partly-cloudy-night,0.69
4814,2018-03-08,18:00:00,56.0,56.0,16.4,10.9,0.0,0.0,0.0,0.0,,,4.5,325.0,1010.6,9.9,37.2,27.0,0.1,0.0,,Partially cloudy,partly-cloudy-day,0.72
4815,2018-03-09,18:00:00,56.4,56.4,14.0,7.7,0.0,0.0,0.0,0.0,,25.3,9.1,307.0,1007.8,9.9,48.5,16.0,0.1,0.0,,Partially cloudy,partly-cloudy-day,0.75
4816,2018-03-10,18:00:00,42.5,35.6,27.9,11.6,0.0,0.0,0.0,0.0,,29.6,13.1,11.0,1018.5,9.9,48.5,27.0,0.1,0.0,,Partially cloudy,partly-cloudy-day,0.78
4817,2018-03-11,19:00:00,42.2,38.3,23.0,7.0,0.0,0.0,0.0,0.0,,,6.1,73.0,1027.3,9.9,27.3,26.0,0.1,0.0,,Partially cloudy,partly-cloudy-day,0.81
4818,2018-03-12,19:00:00,47.5,45.3,24.9,13.4,0.0,0.0,0.0,0.0,,,5.0,28.0,1022.8,9.9,37.2,17.0,0.1,0.0,,Partially cloudy,partly-cloudy-day,0.85
4819,2018-03-13,19:00:00,48.7,43.5,30.5,19.0,0.0,0.0,0.0,0.0,,28.5,12.9,233.0,1020.6,9.9,15.0,27.0,0.1,0.0,,Clear,clear-day,0.88
4820,2018-03-14,19:00:00,59.0,59.0,22.3,20.6,0.0,0.0,0.0,0.0,,,8.2,75.0,1007.6,9.9,48.5,37.0,0.1,0.0,,Partially cloudy,partly-cloudy-day,0.91
4821,2018-03-15,19:00:00,48.6,44.4,59.6,35.2,0.002,100.0,0.0,0.0,['rain'],29.8,9.7,17.0,998.3,9.9,91.8,2.0,0.0,0.0,,"Rain, Overcast",rain,0.94
4822,2018-03-16,19:00:00,48.1,45.6,17.4,5.8,0.0,0.0,0.0,0.0,,,5.6,345.0,1008.9,9.9,15.0,19.0,0.1,0.0,,Clear,clear-day,0.97
4823,2018-03-17,19:00:00,55.2,55.2,21.5,16.4,0.0,0.0,0.0,0.0,,33.4,14.0,231.0,1004.4,9.9,48.5,24.0,0.1,0.0,,Partially cloudy,partly-cloudy-day,0.0
4824,2018-03-18,19:00:00,33.0,23.7,100.0,33.0,0.091,100.0,0.0,0.0,"['rain', 'snow']",30.0,12.7,358.0,1007.3,1.9,100.0,,,,,"Rain, Overcast",rain,0.04
4825,2018-03-19,19:00:00,38.1,34.1,59.4,25.2,0.0,0.0,0.0,0.0,,,5.3,37.0,1017.8,9.9,59.9,30.0,0.1,0.0,,Partially cloudy,partly-cloudy-day,0.08
4826,2018-03-20,19:00:00,43.4,38.4,36.6,18.6,0.0,0.0,0.0,0.0,,16.1,8.9,303.0,1016.0,9.9,37.2,28.0,0.1,0.0,,Partially cloudy,partly-cloudy-day,0.11
4827,2018-03-21,19:00:00,53.7,53.7,30.0,23.0,0.0,0.0,0.0,0.0,,,2.2,91.0,1015.3,9.9,48.5,34.0,0.1,0.0,,Partially cloudy,partly-cloudy-day,0.15
4828,2018-03-22,19:00:00,65.4,65.4,26.5,30.1,0.0,0.0,0.0,0.0,,,4.7,291.0,1012.5,9.9,94.0,38.0,0.1,0.0,,Overcast,cloudy,0.19
4829,2018-03-23,19:00:00,55.6,55.6,30.2,24.8,0.0,0.0,0.0,0.0,,31.1,12.4,355.0,1007.9,9.9,20.7,21.0,0.1,0.0,,Partially cloudy,partly-cloudy-day,0.22
4830,2018-03-24,19:00:00,57.5,57.5,26.1,23.0,0.0,0.0,0.0,0.0,,41.9,14.5,208.0,1006.5,9.9,48.5,8.0,0.0,0.0,,Partially cloudy,partly-cloudy-day,0.25
4831,2018-03-25,19:00:00,53.3,53.3,39.4,29.2,0.0,0.0,0.0,0.0,,33.3,13.4,354.0,1003.8,9.9,48.5,19.0,0.1,0.0,,Partially cloudy,partly-cloudy-day,0.29
4832,2018-03-26,19:00:00,35.4,26.8,98.4,35.0,0.062,100.0,0.0,0.0,"['rain', 'snow']",33.9,12.8,11.0,1015.0,5.9,100.0,6.0,0.0,0.0,,"Rain, Overcast",rain,0.33
4833,2018-03-27,19:00:00,43.6,38.3,60.3,30.7,0.0,0.0,0.0,0.0,,,9.5,330.0,1014.3,9.9,15.0,34.0,0.1,0.0,,Clear,clear-day,0.36
4834,2018-03-28,19:00:00,32.5,26.7,99.6,32.4,0.004,100.0,0.0,0.0,"['rain', 'snow']",,6.2,341.0,1016.9,2.9,100.0,15.0,0.1,0.0,,"Rain, Overcast",rain,0.4
4835,2018-03-29,19:00:00,32.7,27.5,98.4,32.3,0.016,100.0,0.0,0.0,"['rain', 'snow']",,5.6,121.0,1023.9,2.3,100.0,4.0,0.0,0.0,,"Rain, Overcast",rain,0.44
4836,2018-03-30,19:00:00,56.3,56.3,28.8,24.3,0.0,0.0,0.0,0.0,,26.4,5.0,139.0,1012.7,9.9,91.4,59.0,0.2,1.0,,Overcast,cloudy,0.47
4837,2018-03-31,19:00:00,38.4,30.0,69.3,29.2,0.0,0.0,0.0,0.0,,31.1,14.1,33.0,1019.7,9.9,79.4,18.0,0.1,0.0,,Partially cloudy,partly-cloudy-day,0.5
4838,2018-04-01,19:00:00,47.3,43.2,52.5,30.8,0.0,0.0,0.0,0.0,,,8.8,6.0,1008.6,9.9,48.5,73.0,0.3,1.0,,Partially cloudy,partly-cloudy-day,0.54
4839,2018-04-02,19:00:00,65.5,65.5,16.3,18.5,0.0,0.0,0.0,0.0,,29.9,20.6,274.0,993.3,9.9,48.5,65.0,0.2,1.0,,Partially cloudy,partly-cloudy-day,0.57
4840,2018-04-03,19:00:00,44.5,40.1,17.4,2.8,0.0,0.0,0.0,0.0,,,7.9,90.0,1017.7,9.9,20.7,64.0,0.2,1.0,,Partially cloudy,partly-cloudy-day,0.6
4841,2018-04-04,19:00:00,52.5,52.5,21.7,14.3,0.0,0.0,0.0,0.0,,,6.5,51.0,1014.2,9.9,49.3,120.0,0.4,1.0,,Partially cloudy,partly-cloudy-day,0.64
4842,2018-04-05,19:00:00,57.7,57.7,28.8,25.5,0.0,0.0,0.0,0.0,,,3.5,17.0,1011.7,9.9,100.0,19.0,0.1,0.0,,Overcast,cloudy,0.67
4843,2018-04-06,19:00:00,24.4,14.1,89.7,21.9,0.003,100.0,0.0,0.0,['snow'],,10.5,94.0,1019.2,8.8,100.0,26.0,0.1,0.0,,"Snow, Overcast",snow,0.7
4844,2018-04-07,19:00:00,49.3,48.7,61.1,36.4,0.0,0.0,0.0,0.0,,,3.2,327.0,1008.1,9.9,91.8,43.0,0.2,0.0,,Overcast,cloudy,0.73
4845,2018-04-08,19:00:00,54.4,54.4,28.3,22.2,0.0,0.0,0.0,0.0,,26.1,11.7,291.0,1006.3,9.9,48.5,53.0,0.2,1.0,,Partially cloudy,partly-cloudy-day,0.75
4846,2018-04-09,19:00:00,52.2,52.2,31.5,22.8,0.0,0.0,0.0,0.0,,18.3,9.4,314.0,1022.9,9.9,38.8,32.0,0.1,0.0,,Partially cloudy,partly-cloudy-day,0.8
4847,2018-04-10,19:00:00,65.4,65.4,16.7,19.0,0.0,0.0,0.0,0.0,,,3.2,291.0,1016.1,9.9,54.5,61.0,0.2,1.0,,Partially cloudy,partly-cloudy-day,0.83
4848,2018-04-11,19:00:00,72.9,72.9,12.3,17.9,0.0,0.0,0.0,0.0,,25.3,9.1,213.0,1004.2,9.9,48.5,52.0,0.2,1.0,,Partially cloudy,partly-cloudy-day,0.86
4849,2018-04-12,19:00:00,64.5,64.5,16.3,17.7,0.0,0.0,0.0,0.0,,33.5,17.1,242.0,991.5,9.9,48.4,48.0,0.2,0.0,,Partially cloudy,partly-cloudy-day,0.89
4850,2018-04-13,19:00:00,37.2,27.2,58.1,23.8,0.0,0.0,0.0,0.0,,35.9,18.6,10.0,1015.7,9.9,97.8,23.0,0.1,0.0,,Overcast,cloudy,0.93
4851,2018-04-14,19:00:00,47.4,42.8,35.0,21.1,0.0,0.0,0.0,0.0,,,10.1,68.0,1020.1,9.9,82.7,73.0,0.3,1.0,,Partially cloudy,partly-cloudy-day,0.96
4852,2018-04-15,19:00:00,57.4,57.4,31.4,27.3,0.0,0.0,0.0,0.0,,20.8,6.8,83.0,1016.6,9.9,91.2,50.0,0.2,1.0,,Overcast,cloudy,0.0
4853,2018-04-16,19:00:00,63.1,63.1,32.5,33.1,0.0,0.0,0.0,0.0,,,6.2,320.0,1005.8,9.9,48.5,51.0,0.2,1.0,,Partially cloudy,partly-cloudy-day,0.02
4854,2018-04-17,19:00:00,44.5,36.1,27.3,12.8,0.0,0.0,0.0,0.0,,41.0,21.1,271.0,1011.0,9.9,15.0,39.0,0.1,0.0,,Clear,clear-day,0.06
4855,2018-04-18,19:00:00,51.4,51.4,18.9,10.3,0.0,0.0,0.0,0.0,,,7.7,90.0,1022.9,9.9,27.3,54.0,0.2,1.0,,Partially cloudy,partly-cloudy-day,0.1
4856,2018-04-19,19:00:00,59.4,59.4,20.5,18.8,0.0,0.0,0.0,0.0,,38.5,12.5,109.0,1013.4,9.9,48.5,98.0,0.4,1.0,,Partially cloudy,partly-cloudy-day,0.13
